USAF,  NCDC, Date,    HrMn,I, Type, QCP,Dir,Q,I,  Spd,Q,  
411945,99999,20110206,1400,4,FM-15,    ,300,1,N,  8.2,1,
411945,99999,20110206,1500,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20110206,1600,4,FM-15,    ,270,1,N,  5.7,1,
411945,99999,20110206,1700,4,FM-15,    ,270,1,N,  6.2,1,
411945,99999,20110206,1800,4,FM-15,    ,270,1,N,  7.2,1,
411945,99999,20110206,1900,4,FM-15,    ,270,1,N,  7.2,1,
411945,99999,20110206,2000,4,FM-15,    ,270,1,N,  6.7,1,
411945,99999,20110206,2100,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20110206,2200,4,FM-15,    ,280,1,N,  6.2,1,
411945,99999,20110206,2300,4,FM-15,    ,280,1,N,  6.2,1,
411945,99999,20110207,0000,4,FM-15,    ,270,1,N,  3.6,1,
411945,99999,20110207,0100,4,FM-15,    ,270,1,N,  4.1,1,
411945,99999,20110207,0200,4,FM-15,    ,190,1,N,  3.6,1,
411945,99999,20110207,0300,4,FM-15,    ,210,1,N,  4.1,1,
411945,99999,20110207,0400,4,FM-15,    ,230,1,N,  3.1,1,
411945,99999,20110207,0500,4,FM-15,    ,230,1,N,  2.6,1,
411945,99999,20110207,0600,4,FM-15,    ,270,1,N,  5.7,1,
411945,99999,20110207,0700,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20110207,0800,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20110207,0900,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20110207,1000,4,FM-15,    ,280,1,N,  6.2,1,
411945,99999,20110207,1100,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20110207,1200,4,FM-15,    ,290,1,N,  7.2,1,
411945,99999,20110207,1300,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20110207,1400,4,FM-15,    ,280,1,N,  5.7,1,
411945,99999,20110207,1500,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20110207,1600,4,FM-15,    ,270,1,N,  3.6,1,
411945,99999,20110207,1700,4,FM-15,    ,260,1,N,  2.6,1,
411945,99999,20110207,1800,4,FM-15,    ,210,1,N,  2.6,1,
411945,99999,20110207,1900,4,FM-15,    ,210,1,N,  3.1,1,
411945,99999,20110207,2000,4,FM-15,    ,210,1,N,  3.1,1,
411945,99999,20110207,2100,4,FM-15,    ,220,1,N,  2.1,1,
411945,99999,20110207,2200,4,FM-15,    ,210,1,N,  2.6,1,
411945,99999,20110207,2300,4,FM-15,    ,200,1,N,  3.6,1,
411945,99999,20110208,0000,4,FM-15,    ,190,1,N,  2.6,1,
411945,99999,20110208,0100,4,FM-15,    ,190,1,N,  4.1,1,
411945,99999,20110208,0200,4,FM-15,    ,180,1,N,  4.6,1,
411945,99999,20110208,0400,4,FM-15,    ,180,1,N,  5.1,1,
411945,99999,20110208,0500,4,FM-15,    ,190,1,N,  3.6,1,
411945,99999,20110208,0600,4,FM-15,    ,190,1,N,  4.1,1,
411945,99999,20110208,0700,4,FM-15,    ,220,1,N,  4.6,1,
411945,99999,20110208,0800,4,FM-15,    ,230,1,N,  3.1,1,
411945,99999,20110208,0900,4,FM-15,    ,260,1,N,  2.1,1,
411945,99999,20110208,1100,4,FM-15,    ,310,1,N,  5.1,1,
411945,99999,20110208,1200,4,FM-15,    ,290,1,N,  4.6,1,
411945,99999,20110208,1300,4,FM-15,    ,310,1,N,  3.1,1,
411945,99999,20110208,1500,4,FM-15,    ,290,1,N,  4.6,1,
411945,99999,20110208,1600,4,FM-15,    ,300,1,N,  3.1,1,
411945,99999,20110208,1700,4,FM-15,    ,310,1,N,  1.5,1,
411945,99999,20110208,1800,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20110208,1900,4,FM-15,    ,130,1,N,  2.1,1,
411945,99999,20110208,2000,4,FM-15,    ,120,1,N,  5.1,1,
411945,99999,20110208,2100,4,FM-15,    ,160,1,N,  1.5,1,
411945,99999,20110208,2200,4,FM-15,    ,110,1,N,  2.6,1,
411945,99999,20110208,2300,4,FM-15,    ,050,1,N,  2.6,1,
411945,99999,20110209,0000,4,FM-15,    ,060,1,N,  2.1,1,
411945,99999,20110209,0100,4,FM-15,    ,060,1,N,  3.1,1,
411945,99999,20110209,0200,4,FM-15,    ,080,1,N,  2.1,1,
411945,99999,20110209,0300,4,FM-15,    ,110,1,N,  5.1,1,
411945,99999,20110209,0400,4,FM-15,    ,020,1,N,  4.6,1,
411945,99999,20110209,0500,4,FM-15,    ,020,1,N,  5.1,1,
411945,99999,20110209,0600,4,FM-15,    ,050,1,N,  5.7,1,
411945,99999,20110209,0700,4,FM-15,    ,060,1,N,  4.1,1,
411945,99999,20110209,0800,4,FM-15,    ,100,1,N,  6.7,1,
411945,99999,20110209,0900,4,FM-15,    ,100,1,N,  4.6,1,
411945,99999,20110209,1000,4,FM-15,    ,100,1,N,  2.6,1,
411945,99999,20110209,1100,4,FM-15,    ,120,1,N,  1.5,1,
411945,99999,20110209,1200,4,FM-15,    ,160,1,N,  2.6,1,
411945,99999,20110209,1300,4,FM-15,    ,340,1,N,  4.6,1,
411945,99999,20110209,1400,4,FM-15,    ,030,1,N,  5.7,1,
411945,99999,20110209,1500,4,FM-15,    ,020,1,N,  4.6,1,
411945,99999,20110209,1600,4,FM-15,    ,350,1,N,  4.1,1,
411945,99999,20110209,1700,4,FM-15,    ,360,1,N,  3.6,1,
411945,99999,20110209,1800,4,FM-15,    ,340,1,N,  2.1,1,
411945,99999,20110209,1900,4,FM-15,    ,350,1,N,  1.5,1,
411945,99999,20110209,2000,4,FM-15,    ,020,1,N,  1.5,1,
411945,99999,20110209,2100,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20110209,2200,4,FM-15,    ,220,1,N,  2.6,1,
411945,99999,20110209,2300,4,FM-15,    ,190,1,N,  2.6,1,
411945,99999,20110210,0000,4,FM-15,    ,200,1,N,  4.1,1,
411945,99999,20110210,0100,4,FM-15,    ,210,1,N,  4.6,1,
411945,99999,20110210,0200,4,FM-15,    ,210,1,N,  5.1,1,
411945,99999,20110210,0300,4,FM-15,    ,190,1,N,  6.2,1,
411945,99999,20110210,0500,4,FM-15,    ,200,1,N,  5.7,1,
411945,99999,20110210,0600,4,FM-15,    ,230,1,N,  6.2,1,
411945,99999,20110210,0800,4,FM-15,    ,230,1,N,  8.7,1,
411945,99999,20110210,0900,4,FM-15,    ,250,1,N,  8.7,1,
411945,99999,20110210,1000,4,FM-15,    ,260,1,N,  6.7,1,
411945,99999,20110210,1100,4,FM-15,    ,270,1,N,  7.2,1,
411945,99999,20110210,1200,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20110210,1300,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20110210,1400,4,FM-15,    ,280,1,N,  5.1,1,
411945,99999,20110210,1500,4,FM-15,    ,260,1,N,  4.1,1,
411945,99999,20110210,1600,4,FM-15,    ,250,1,N,  2.6,1,
411945,99999,20110210,1700,4,FM-15,    ,230,1,N,  2.1,1,
411945,99999,20110210,1800,4,FM-15,    ,210,1,N,  2.1,1,
411945,99999,20110210,1900,4,FM-15,    ,200,1,N,  3.6,1,
411945,99999,20110210,2000,4,FM-15,    ,230,1,N,  2.1,1,
411945,99999,20110210,2100,4,FM-15,    ,220,1,N,  2.1,1,
411945,99999,20110210,2200,4,FM-15,    ,200,1,N,  2.1,1,
411945,99999,20110210,2300,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20110211,0000,4,FM-15,    ,210,1,N,  2.1,1,
411945,99999,20110211,0100,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20110211,0200,4,FM-15,    ,160,1,N,  3.1,1,
411945,99999,20110211,0300,4,FM-15,    ,120,1,N,  2.1,1,
411945,99999,20110211,0400,4,FM-15,    ,140,1,N,  4.1,1,
411945,99999,20110211,0500,4,FM-15,    ,130,1,N,  3.6,1,
411945,99999,20110211,0600,4,FM-15,    ,080,1,N,  3.1,1,
411945,99999,20110211,0700,4,FM-15,    ,080,1,N,  4.6,1,
411945,99999,20110211,0800,4,FM-15,    ,080,1,N,  4.1,1,
411945,99999,20110211,0900,4,FM-15,    ,100,1,N,  3.1,1,
411945,99999,20110211,1000,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20110211,1100,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20110211,1200,4,FM-15,    ,340,1,N,  6.2,1,
411945,99999,20110211,1300,4,FM-15,    ,330,1,N,  7.2,1,
411945,99999,20110211,1400,4,FM-15,    ,350,1,N,  5.7,1,
411945,99999,20110211,1500,4,FM-15,    ,010,1,N,  5.7,1,
411945,99999,20110211,1600,4,FM-15,    ,360,1,N,  4.6,1,
411945,99999,20110211,1700,4,FM-15,    ,010,1,N,  5.1,1,
411945,99999,20110211,1800,4,FM-15,    ,360,1,N,  5.1,1,
411945,99999,20110211,1900,4,FM-15,    ,360,1,N,  6.7,1,
411945,99999,20110211,2000,4,FM-15,    ,350,1,N,  5.1,1,
411945,99999,20110211,2100,4,FM-15,    ,360,1,N,  4.6,1,
411945,99999,20110211,2200,4,FM-15,    ,360,1,N,  3.6,1,
411945,99999,20110211,2300,4,FM-15,    ,040,1,N,  1.0,1,
411945,99999,20110212,0000,4,FM-15,    ,290,1,N,  2.1,1,
411945,99999,20110212,0100,4,FM-15,    ,260,1,N,  2.1,1,
411945,99999,20110212,0200,4,FM-15,    ,300,1,N,  6.2,1,
411945,99999,20110212,0300,4,FM-15,    ,290,1,N,  4.6,1,
411945,99999,20110212,0400,4,FM-15,    ,290,1,N,  4.1,1,
411945,99999,20110212,0500,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20110212,0600,4,FM-15,    ,300,1,N,  8.7,1,
411945,99999,20110212,0632,4,FM-16,    ,290,1,N,  8.7,1,
411945,99999,20110212,0700,4,FM-15,    ,290,1,N,  8.7,1,
411945,99999,20110212,0740,4,FM-16,    ,300,1,N,  9.8,1,
411945,99999,20110212,0800,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20110212,0900,4,FM-15,    ,300,1,N, 10.8,1,
411945,99999,20110212,0912,4,FM-16,    ,300,1,N,  9.8,1,
411945,99999,20110212,1000,4,FM-15,    ,300,1,N, 10.8,1,
411945,99999,20110212,1100,4,FM-15,    ,300,1,N, 10.8,1,
411945,99999,20110212,1140,4,FM-16,    ,290,1,N, 10.3,1,
411945,99999,20110212,1200,4,FM-15,    ,300,1,N, 10.8,1,
411945,99999,20110212,1300,4,FM-15,    ,290,1,N, 10.3,1,
411945,99999,20110212,1400,4,FM-15,    ,300,1,N,  9.8,1,
411945,99999,20110212,1500,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20110212,1600,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20110212,1700,4,FM-15,    ,300,1,N,  8.2,1,
411945,99999,20110212,1800,4,FM-15,    ,290,1,N,  7.7,1,
411945,99999,20110212,1900,4,FM-15,    ,300,1,N,  8.2,1,
411945,99999,20110212,2000,4,FM-15,    ,290,1,N,  7.7,1,
411945,99999,20110212,2200,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20110212,2300,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20110213,0000,4,FM-15,    ,290,1,N,  7.2,1,
411945,99999,20110213,0100,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20110213,0200,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20110213,0300,4,FM-15,    ,280,1,N,  6.2,1,
411945,99999,20110213,0400,4,FM-15,    ,270,1,N,  6.2,1,
411945,99999,20110213,0500,4,FM-15,    ,270,1,N,  8.2,1,
411945,99999,20110213,0600,4,FM-15,    ,280,1,N,  8.7,1,
411945,99999,20110213,0614,4,FM-16,    ,290,1,N,  7.7,1,
411945,99999,20110213,0622,4,FM-16,    ,280,1,N,  9.3,1,
411945,99999,20110213,0700,4,FM-15,    ,280,1,N,  8.7,1,
411945,99999,20110213,0800,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20110213,0841,4,FM-16,    ,290,1,N,  9.8,1,
411945,99999,20110213,0900,4,FM-15,    ,290,1,N, 10.3,1,
411945,99999,20110213,0922,4,FM-16,    ,290,1,N, 10.3,1,
411945,99999,20110213,1000,4,FM-15,    ,300,1,N, 10.3,1,
411945,99999,20110213,1038,4,FM-16,    ,290,1,N,  9.3,1,
411945,99999,20110213,1100,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20110213,1200,4,FM-15,    ,300,1,N,  9.8,1,
411945,99999,20110213,1300,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20110213,1400,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20110213,1600,4,FM-15,    ,300,1,N,  5.1,1,
411945,99999,20110213,1700,4,FM-15,    ,280,1,N,  4.6,1,
411945,99999,20110213,1800,4,FM-15,    ,280,1,N,  3.6,1,
411945,99999,20110213,1900,4,FM-15,    ,260,1,N,  2.6,1,
411945,99999,20110213,2000,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20110213,2100,4,FM-15,    ,220,1,N,  3.1,1,
411945,99999,20110213,2200,4,FM-15,    ,210,1,N,  2.6,1,
411945,99999,20110214,0000,4,FM-15,    ,210,1,N,  3.1,1,
411945,99999,20110214,0100,4,FM-15,    ,210,1,N,  2.6,1,
411945,99999,20110214,0200,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20110214,0300,4,FM-15,    ,210,1,N,  2.6,1,
411945,99999,20110214,0400,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20110214,0500,4,FM-15,    ,220,1,N,  3.6,1,
411945,99999,20110214,0600,4,FM-15,    ,250,1,N,  5.7,1,
411945,99999,20110214,0700,4,FM-15,    ,280,1,N,  6.2,1,
411945,99999,20110214,0800,4,FM-15,    ,280,1,N,  5.7,1,
411945,99999,20110214,0900,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20110214,1000,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20110214,1100,4,FM-15,    ,290,1,N,  8.7,1,
411945,99999,20110214,1129,4,FM-16,    ,290,1,N,  8.2,1,
411945,99999,20110214,1200,4,FM-15,    ,290,1,N,  8.7,1,
411945,99999,20110214,1300,4,FM-15,    ,290,1,N,  8.7,1,
411945,99999,20110214,1400,4,FM-15,    ,280,1,N,  8.2,1,
411945,99999,20110214,1500,4,FM-15,    ,270,1,N,  5.7,1,
411945,99999,20110214,1600,4,FM-15,    ,270,1,N,  4.1,1,
411945,99999,20110214,1700,4,FM-15,    ,270,1,N,  4.6,1,
411945,99999,20110214,1800,4,FM-15,    ,270,1,N,  4.6,1,
411945,99999,20110214,1900,4,FM-15,    ,220,1,N,  3.1,1,
411945,99999,20110214,2000,4,FM-15,    ,230,1,N,  3.6,1,
411945,99999,20110214,2100,4,FM-15,    ,220,1,N,  3.1,1,
411945,99999,20110214,2200,4,FM-15,    ,270,1,N,  4.1,1,
411945,99999,20110214,2300,4,FM-15,    ,220,1,N,  3.6,1,
411945,99999,20110215,0000,4,FM-15,    ,240,1,N,  3.6,1,
411945,99999,20110215,0100,4,FM-15,    ,240,1,N,  4.6,1,
411945,99999,20110215,0200,4,FM-15,    ,210,1,N,  4.1,1,
411945,99999,20110215,0400,4,FM-15,    ,210,1,N,  4.1,1,
411945,99999,20110215,0500,4,FM-15,    ,240,1,N,  4.1,1,
411945,99999,20110215,0600,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20110215,0700,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20110215,0800,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20110215,0929,4,FM-16,    ,290,1,N,  8.7,1,
411945,99999,20110215,1000,4,FM-15,    ,280,1,N,  8.2,1,
411945,99999,20110215,1100,4,FM-15,    ,290,1,N,  8.7,1,
411945,99999,20110215,1200,4,FM-15,    ,280,1,N,  8.7,1,
411945,99999,20110215,1300,4,FM-15,    ,280,1,N,  8.2,1,
411945,99999,20110215,1400,4,FM-15,    ,280,1,N,  7.7,1,
411945,99999,20110215,1500,4,FM-15,    ,280,1,N,  5.7,1,
411945,99999,20110215,1600,4,FM-15,    ,270,1,N,  3.6,1,
411945,99999,20110215,1700,4,FM-15,    ,270,1,N,  2.1,1,
411945,99999,20110215,1800,4,FM-15,    ,220,1,N,  2.6,1,
411945,99999,20110215,1900,4,FM-15,    ,210,1,N,  3.1,1,
411945,99999,20110215,2000,4,FM-15,    ,210,1,N,  3.1,1,
411945,99999,20110215,2100,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20110215,2200,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20110215,2300,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20110216,0000,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20110216,0200,4,FM-15,    ,180,1,N,  4.1,1,
411945,99999,20110216,0300,4,FM-15,    ,160,1,N,  4.6,1,
411945,99999,20110216,0400,4,FM-15,    ,170,1,N,  4.6,1,
411945,99999,20110216,0500,4,FM-15,    ,180,1,N,  4.6,1,
411945,99999,20110216,0600,4,FM-15,    ,210,1,N,  3.6,1,
411945,99999,20110216,0700,4,FM-15,    ,250,1,N,  4.1,1,
411945,99999,20110216,0800,4,FM-15,    ,260,1,N,  4.1,1,
411945,99999,20110216,0900,4,FM-15,    ,280,1,N,  5.1,1,
411945,99999,20110216,1000,4,FM-15,    ,300,1,N,  6.2,1,
411945,99999,20110216,1100,4,FM-15,    ,300,1,N,  5.1,1,
411945,99999,20110216,1200,4,FM-15,    ,300,1,N,  4.6,1,
411945,99999,20110216,1400,4,FM-15,    ,280,1,N,  3.6,1,
411945,99999,20110216,1500,4,FM-15,    ,300,1,N,  3.1,1,
411945,99999,20110216,1600,4,FM-15,    ,260,1,N,  2.1,1,
411945,99999,20110216,1700,4,FM-15,    ,200,1,N,  1.0,1,
411945,99999,20110216,1800,4,FM-15,    ,110,1,N,  1.5,1,
411945,99999,20110216,1900,4,FM-15,    ,110,1,N,  2.6,1,
411945,99999,20110216,2000,4,FM-15,    ,120,1,N,  5.1,1,
411945,99999,20110216,2100,4,FM-15,    ,130,1,N,  3.1,1,
411945,99999,20110216,2200,4,FM-15,    ,070,1,N,  1.0,1,
