time,lat,lon,U,V
215976,48.75000381,261.75,2.731493,-1.4012194
215982,48.75000381,261.75,2.0143623,-0.35820293
215988,48.75000381,261.75,0.045725822,1.6014342
215994,48.75000381,261.75,-2.7505045,3.5565042
216000,48.75000381,261.75,-3.761262,3.048561
216006,48.75000381,261.75,-4.5306673,4.4515657
216012,48.75000381,261.75,-5.399822,5.5131226
216018,48.75000381,261.75,-4.691766,7.885236
216024,48.75000381,261.75,-0.99141884,1.6680126
216030,48.75000381,261.75,4.0859213,-0.17991161
216036,48.75000381,261.75,3.7335653,-2.6672707
216042,48.75000381,261.75,2.9262733,-4.0805597
216048,48.75000381,261.75,0.48218822,-1.0140047
216054,48.75000381,261.75,-1.7246809,2.7773542
216060,48.75000381,261.75,0.3351965,3.2038307
216066,48.75000381,261.75,2.9584112,2.7899342
216072,48.75000381,261.75,1.5997314,-4.0710745
216078,48.75000381,261.75,-0.5110817,-2.618904
216084,48.75000381,261.75,1.9336884,-0.7055559
216090,48.75000381,261.75,2.7135763,-5.307932
216096,48.75000381,261.75,0.84777355,-3.683794
216102,48.75000381,261.75,-2.2782717,-0.90335464
216108,48.75000381,261.75,-2.2386513,0.44616997
216114,48.75000381,261.75,-5.9878902,1.7109957
216120,48.75000381,261.75,-8.024364,0.38719177
216126,48.75000381,261.75,-6.127698,0.25417137
216132,48.75000381,261.75,2.4683685,-6.3876905
216138,48.75000381,261.75,4.43792,-5.8419094
216144,48.75000381,261.75,0.85092354,-5.1787977
216150,48.75000381,261.75,0.31996155,-4.4726677
216156,48.75000381,261.75,1.9871159,-2.0905008
216162,48.75000381,261.75,4.55722,-2.4488258
216168,48.75000381,261.75,2.6696186,-2.3500404
216174,48.75000381,261.75,2.2880957,0.45272422
216180,48.75000381,261.75,3.199501,0.5902761
216186,48.75000381,261.75,5.33412,-0.3676178
216192,48.75000381,261.75,1.6879768,-0.33411598
216198,48.75000381,261.75,3.2833383,2.1093502
216204,48.75000381,261.75,3.6024463,1.3001583
216210,48.75000381,261.75,4.3105574,1.2412137
216216,48.75000381,261.75,1.2989655,0.61660385
216222,48.75000381,261.75,-1.7282524,2.2053742
216228,48.75000381,261.75,-0.03819561,2.5723438
216234,48.75000381,261.75,0.5735938,5.299402
216240,48.75000381,261.75,-1.323801,3.1549227
216246,48.75000381,261.75,-1.3459835,5.3356905
216252,48.75000381,261.75,6.8931127,-3.4618511
216258,48.75000381,261.75,8.597643,-2.9070282
216264,48.75000381,261.75,7.103156,-5.1777105
216270,48.75000381,261.75,6.30158,-7.5241394
216276,48.75000381,261.75,3.435236,-6.4132576
216282,48.75000381,261.75,1.4765686,-4.6950645
216288,48.75000381,261.75,0.66125405,-2.8247547
216294,48.75000381,261.75,-0.38129807,1.2951345
216300,48.75000381,261.75,0.19830513,2.0215616
216306,48.75000381,261.75,0.003126144,4.7841663
216312,48.75000381,261.75,-0.7414923,3.3737464
216318,48.75000381,261.75,0.25818843,5.2444963
216324,48.75000381,261.75,1.4942482,3.916997
216330,48.75000381,261.75,3.4630785,-1.2839193
216336,48.75000381,261.75,-0.5484638,-2.562461
216342,48.75000381,261.75,-1.545886,-1.1574345
216348,48.75000381,261.75,-2.7251596,0.19751692
216354,48.75000381,261.75,-1.1684408,4.6260204
216360,48.75000381,261.75,-0.7530184,2.152155
216366,48.75000381,261.75,0.8192272,2.4979057
216372,48.75000381,261.75,-0.5913906,-0.77817535
216378,48.75000381,261.75,-1.0182972,2.0232735
216384,48.75000381,261.75,-1.3801804,1.3921068
216390,48.75000381,261.75,-0.900095,4.749339
216396,48.75000381,261.75,-0.41552448,5.2438354
216402,48.75000381,261.75,-0.536788,7.727624
